date,value
2022/12/11-21:26:30,5.302
2022/12/11-21:26:45,5.302
2022/12/11-21:27:00,5.302
2022/12/11-21:27:15,5.302
2022/12/11-21:27:30,5.302
2022/12/11-21:27:45,5.302
2022/12/11-21:28:00,5.302
2022/12/11-21:28:15,5.302
2022/12/11-21:28:30,5.302
2022/12/11-21:28:45,5.302
2022/12/11-21:29:00,5.302
2022/12/11-21:29:15,5.302
2022/12/11-21:29:30,5.302
2022/12/11-21:29:45,5.302
2022/12/11-21:30:00,5.302
2022/12/11-21:30:15,5.302
2022/12/11-21:30:30,5.302
2022/12/11-21:30:45,5.302
2022/12/11-21:31:00,5.303
2022/12/11-21:31:15,5.303
2022/12/11-21:31:30,5.303
2022/12/11-21:31:45,5.303
2022/12/11-21:32:00,5.303
2022/12/11-21:32:15,5.303
2022/12/11-21:32:30,5.303
2022/12/11-21:32:45,5.303
2022/12/11-21:33:00,5.303
2022/12/11-21:33:15,5.303
2022/12/11-21:33:30,5.303
2022/12/11-21:33:45,5.303
2022/12/11-21:34:00,5.303
2022/12/11-21:34:15,5.303
2022/12/11-21:34:30,5.303
2022/12/11-21:34:45,5.303
2022/12/11-21:35:00,5.303
2022/12/11-21:35:15,NaN
